municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-12 12:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-12 13:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-12 13:10:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-12 13:20:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-12 13:30:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-12 13:40:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-12 13:50:00.0;0,2
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-12 14:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-12 15:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-12 16:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-12 17:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-12 18:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-12 19:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-12 20:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-12 20:10:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-12 20:20:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-12 20:30:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-12 20:40:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-12 20:50:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-12 21:00:00.0;1,97
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-12 21:10:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-12 21:20:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-12 21:30:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-12 21:40:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-12 21:50:00.0;0,59
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-12 22:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-12 22:10:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-12 22:20:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-12 22:30:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-12 22:40:00.0;0,2
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-12 22:50:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-12 23:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 00:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 01:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 01:10:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 01:20:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 01:30:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 01:40:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 01:50:00.0;0,2
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 02:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 03:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 04:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 05:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 06:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 07:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 08:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 09:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 10:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 11:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 11:10:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 11:20:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 11:30:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 11:40:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 11:50:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 12:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 12:10:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 12:20:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 12:30:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 12:40:00.0;0,2
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 12:50:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 13:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 13:10:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 13:20:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 13:30:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 14:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 15:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 16:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 17:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 18:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 19:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 20:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 21:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 22:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-13 23:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 00:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 01:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 02:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 03:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 04:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 05:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 06:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 07:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 08:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 08:10:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 08:20:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 08:30:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 08:40:00.0;0,98
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 08:50:00.0;0,79
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 09:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 10:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 11:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 12:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 13:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 13:10:00.0;0,2
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 13:20:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 14:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 15:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 15:10:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 15:20:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 15:30:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 15:40:00.0;0,2
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 15:50:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 16:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 16:10:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 16:20:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 16:30:00.0;0,2
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 16:40:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 17:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 17:10:00.0;0,2
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 17:20:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 18:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 19:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 20:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 21:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 21:10:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 21:20:00.0;0,2
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 21:30:00.0;0,2
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 22:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-14 23:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-15 00:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-15 01:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-15 02:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-15 03:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-15 04:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-15 05:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-15 06:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-15 06:10:00.0;0,98
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-15 06:20:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-15 06:30:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-15 06:40:00.0;0,42
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-15 06:50:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-15 07:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-15 08:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-15 09:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-15 10:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-15 11:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-15 12:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-15 13:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-15 13:10:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-15 13:20:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-15 13:30:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-15 13:40:00.0;0,2
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-15 13:50:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-15 14:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-15 15:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-15 16:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-15 17:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-15 18:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-15 19:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-15 20:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-15 21:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-15 22:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-15 23:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-16 01:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-16 01:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-16 02:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-16 03:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-16 03:10:00.0;0,2
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-16 03:20:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-16 04:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-16 05:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-16 06:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-16 07:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-16 08:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-16 09:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-16 10:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-16 11:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-16 12:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-16 13:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-16 14:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-16 15:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-16 16:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-16 17:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-16 18:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-16 19:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-16 20:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-16 21:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-16 22:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-16 23:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-17 00:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-17 01:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-17 02:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-17 03:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-17 03:10:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-17 03:20:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-17 03:30:00.0;0,79
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-17 03:40:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-17 04:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-17 05:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-17 06:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-17 07:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-17 08:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-17 09:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-17 10:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-17 11:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-17 11:10:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-17 11:20:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-17 11:30:00.0;0,2
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-17 11:40:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-17 12:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-17 13:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-17 14:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-17 15:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-17 16:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-17 17:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-17 18:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-17 19:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-17 20:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-17 21:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-17 22:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-17 23:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-18 00:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-18 01:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-18 02:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-18 03:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-18 04:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-18 05:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-18 06:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-18 07:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-18 08:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-18 09:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-18 10:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-18 11:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-18 12:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-18 13:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-18 14:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-18 15:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-18 16:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-18 17:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-18 18:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-18 19:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-18 20:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-18 21:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-18 22:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-18 23:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-19 00:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-19 01:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-19 02:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-19 03:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-19 04:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-19 05:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-19 06:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-19 07:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-19 08:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-19 09:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-19 10:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-19 11:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-19 12:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-19 13:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-19 14:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-19 15:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-19 16:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-19 17:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-19 18:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-19 19:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-19 20:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-19 21:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-19 22:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-19 23:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-20 00:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-20 01:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-20 02:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-20 03:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-20 04:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-20 05:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-20 06:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-20 07:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-20 08:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-20 09:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-20 10:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-20 11:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-20 12:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-20 13:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-20 14:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-20 15:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-20 16:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-20 17:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-20 18:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-20 19:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-20 20:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-20 21:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-20 22:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-20 23:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-21 00:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-21 01:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-21 02:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-21 03:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-21 04:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-21 05:00:00.0;0,0
RECIFE;261160601A;PE;Varzea;-8,036;-34,98;2016-10-21 06:00:00.0;0,0
